step,mission_time_s,phase,phase_elapsed_s,endpoint_hold_s,settle30_s,hover9_s,landed_hold_s,wow,compression_ft,obs_raw_0,obs_norm_0,obs_raw_1,obs_norm_1,obs_raw_2,obs_norm_2,obs_raw_3,obs_norm_3,obs_raw_4,obs_norm_4,obs_raw_5,obs_norm_5,obs_raw_6,obs_norm_6,obs_raw_7,obs_norm_7,obs_raw_8,obs_norm_8,obs_raw_9,obs_norm_9,obs_raw_10,obs_norm_10,obs_raw_11,obs_norm_11,obs_raw_12,obs_norm_12,obs_raw_13,obs_norm_13,obs_raw_14,obs_norm_14,obs_raw_15,obs_norm_15,obs_raw_16,obs_norm_16,obs_raw_17,obs_norm_17,obs_raw_18,obs_norm_18,obs_raw_19,obs_norm_19,obs_raw_20,obs_norm_20,obs_raw_21,obs_norm_21,obs_raw_22,obs_norm_22,obs_raw_23,obs_norm_23,obs_raw_24,obs_norm_24,obs_raw_25,obs_norm_25,student_action_norm_0,student_action_phys_0,student_action_norm_1,student_action_phys_1,student_action_norm_2,student_action_phys_2,student_action_norm_3,student_action_phys_3,forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,heading_error_rad,heading_error_deg,pitch_rad,roll_rad,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,rotor_rpm,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd
1295,97.20000000000225,descent_300_to_30,87.37500000000188,5.025000000000007,0.0,0.0,0.0,0,0.0,224.6649169921875,1.3583766222000122,-0.919217050075531,-0.9935262203216553,-0.457093209028244,-0.8348115086555481,0.002072808565571904,-0.03374674543738365,-0.264272540807724,-0.07880571484565735,-0.03726190701127052,-0.029804062098264694,-0.0001335271226707846,0.691748321056366,1.0,0.0,-0.0063410247676074505,0.3934623599052429,-0.04903220757842064,-0.3322235345840454,-3.2476793421665207e-05,-0.045787710696458817,9.816855026656413e-07,0.00470513803884387,2.6498451006773394e-06,0.018382403999567032,323.9279479980469,-0.4626755118370056,0.5993731021881104,0.7079117894172668,-0.18019016087055206,-0.4838108718395233,0.19199468195438385,0.08156370371580124,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7851153612136841,0.599371612071991,0.12392313778400421,-0.18019019067287445,0.09006970375776291,0.19199077785015106,-0.00048681069165468216,0.38999950885772705,300.4570302941216,-0.45703029412158,-0.26367837685469464,224.59596785029453,0.0021008009084422796,-0.03702440358124091,-0.003727373730721247,0.0080453934436846,-0.9192976493612016,-0.0001333357687580694,-0.007639576807969675,-0.006340940234963944,-0.049034650824859645,-3.26821349263916e-05,1.0269693494933731e-06,2.547300432674643e-06,323.9280446094554,0.599371612071991,-0.18019019067287445,0.19199077785015106,0.38999950885772705
1296,97.27500000000225,descent_300_to_30,87.45000000000188,5.025000000000007,0.0,0.0,0.0,0,0.0,224.59596252441406,1.3576676845550537,-0.9192976355552673,-0.9937130212783813,-0.4570302963256836,-0.8347569704055786,0.0021008008625358343,-0.03335941955447197,-0.2636783719062805,-0.07830526679754257,-0.03702440485358238,-0.028929978609085083,-0.00013333576498553157,0.6918119788169861,1.0,0.0,-0.0063409400172531605,0.39354708790779114,-0.04903465136885643,-0.33295685052871704,-3.268213549745269e-05,-0.045993052423000336,1.026969357553753e-06,0.004750421736389399,2.5473004825471435e-06,0.01827985793352127,323.92803955078125,-0.46206700801849365,0.599371612071991,0.7078348398208618,-0.18019019067287445,-0.483840674161911,0.19199077785015106,0.08056966960430145,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7850778102874756,0.5993702411651611,0.12390643358230591,-0.18019023537635803,0.08971408009529114,0.19198685884475708,-0.0004862360656261444,0.38999950885772705,300.4569694817755,-0.4569694817755021,-0.26306604819915563,224.52701755046064,0.0021286994766662737,-0.036790336326199324,-0.003699866048421919,0.008285879018080599,-0.9193769013878943,-0.0001331523255001521,-0.0076290662835108835,-0.006340852627199216,-0.04903710833847809,-3.2874793147845854e-05,1.071539801293481e-06,2.442629060144322e-06,323.9281503966991,0.5993702411651611,-0.18019023537635803,0.19198685884475708,0.38999950885772705
1297,97.35000000000225,descent_300_to_30,87.52500000000188,5.025000000000007,0.0,0.0,0.0,0,0.0,224.5270233154297,1.3569589853286743,-0.9193769097328186,-0.9938967823982239,-0.4569694697856903,-0.8347041010856628,0.0021286995615810156,-0.03297339007258415,-0.26306605339050293,-0.0777895376086235,-0.03679033741354942,-0.028068533167243004,-0.00013315232354216278,0.6918729543685913,1.0,0.0,-0.006340852472931147,0.3936346471309662,-0.049037110060453415,-0.3336946666240692,-3.287479194113985e-05,-0.04618570953607559,1.0715398275351617e-06,0.0047949920408427715,2.4426290110568516e-06,0.018175188452005386,323.92816162109375,-0.46125563979148865,0.5993702411651611,0.7077640891075134,-0.18019023537635803,-0.48388537764549255,0.19198685884475708,0.07957184314727783,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7850344777107239,0.599368691444397,0.12389135360717773,-0.18019026517868042,0.0893545150756836,0.1919829100370407,-0.0004857117310166359,0.38999950885772705,300.4569107425135,-0.4569107425135144,-0.26243581827653456,224.45806135063958,0.0021564964101576933,-0.0365597821651942,-0.00367245030188133,0.008522802802923788,-0.9194549758835026,-0.00013297687854896267,-0.007619013913679292,-0.006340762067427268,-0.04903957976337821,-3.305013545704026e-05,1.1159164342691006e-06,2.3383814374920014e-06,323.92825611363025,0.599368691444397,-0.18019026517868042,0.1919829100370407,0.38999950885772705
1298,97.42500000000226,descent_300_to_30,87.60000000000188,5.025000000000007,0.0,0.0,0.0,0,0.0,224.45806884765625,1.3562500476837158,-0.9194549918174744,-0.994077742099762,-0.45691072940826416,-0.8346531391143799,0.00215649651363492,-0.032588765025138855,-0.26243582367897034,-0.07725872099399567,-0.036559782922267914,-0.027220018208026886,-0.00013297687110025436,0.6919313669204712,1.0,0.0,-0.006340762134641409,0.3937249779701233,-0.049039579927921295,-0.3344358205795288,-3.3050135243684053e-05,-0.046361055225133896,1.115916461458255e-06,0.0048393686302006245,2.338381364097586e-06,0.018070939928293228,323.9282531738281,-0.4606471359729767,0.599368691444397,0.7076840996742249,-0.18019026517868042,-0.48391517996788025,0.1919829100370407,0.07856643199920654,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7849956750869751,0.5993673205375671,0.12387428432703018,-0.180190309882164,0.08899523317813873,0.19197896122932434,-0.0004851538687944412,0.38999950885772705,300.4568540711221,-0.45685407112210896,-0.26178795478008954,224.38909933544164,0.002184181360514126,-0.03633280321813598,-0.0036451368371648646,0.008756101166253985,-0.9195318696600782,-0.00013280953104155557,-0.00760942560779283,-0.006340668575276323,-0.04904206370951606,-3.321167550097492e-05,1.160331848010648e-06,2.2297480383281338e-06,323.92836168382473,0.5993673205375671,-0.180190309882164,0.19197896122932434,0.38999950885772705
1299,97.50000000000226,descent_300_to_30,87.67500000000189,5.025000000000007,0.0,0.0,0.0,0,0.0,224.38909912109375,1.3555408716201782,-0.9195318818092346,-0.9942560195922852,-0.45685407519340515,-0.8346039652824402,0.002184181474149227,-0.032205693423748016,-0.26178795099258423,-0.07671304047107697,-0.03633280470967293,-0.026384664699435234,-0.00013280952407512814,0.6919869780540466,1.0,0.0,-0.00634066853672266,0.39381858706474304,-0.04904206469655037,-0.33518147468566895,-3.3211676054634154e-05,-0.0465225949883461,1.1603318625930115e-06,0.004883783869445324,2.229748133686371e-06,0.01796230673789978,323.9283752441406,-0.4598357677459717,0.5993673205375671,0.7076133489608765,-0.180190309882164,-0.4839598834514618,0.19197896122932434,0.07756102085113525,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7849524021148682,0.5993658304214478,0.12385888397693634,-0.18019035458564758,0.08863268792629242,0.1919749677181244,-0.00048460159450769424,0.38999950885772705,300.4567994623876,-0.4567994623876075,-0.26112272540307846,224.3201315992378,0.0022117438802949363,-0.036109468602508576,-0.0036179360694962286,0.008985704062140722,-0.9196075794313577,-0.00013265057017708415,-0.007600317821150867,-0.006340572139363826,-0.04904455943553191,-3.336422829835787e-05,1.2055206158976424e-06,2.119046477525209e-06,323.9284670922739,0.5993658304214478,-0.18019035458564758,0.1919749677181244,0.38999950885772705
1300,97.57500000000226,descent_300_to_30,87.75000000000189,5.025000000000007,0.0,0.0,0.0,0,0.0,224.32012939453125,1.3548318147659302,-0.9196075797080994,-0.9944314360618591,-0.4567994475364685,-0.8345565795898438,0.0022117439657449722,-0.03182431310415268,-0.2611227333545685,-0.0761527493596077,-0.03610946983098984,-0.025562720373272896,-0.0001326505735050887,0.6920398473739624,1.0,0.0,-0.006340572144836187,0.39391496777534485,-0.04904456064105034,-0.3359304368495941,-3.336422741995193e-05,-0.046675145626068115,1.2055205615979503e-06,0.004928972572088242,2.1190464849496493e-06,0.017851604148745537,323.928466796875,-0.4592272639274597,0.5993658304214478,0.7075364589691162,-0.18019035458564758,-0.48400458693504333,0.1919749677181244,0.07654422521591187,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7849147319793701,0.5993644595146179,0.12383906543254852,-0.18019039928913116,0.08826965093612671,0.19197097420692444,-0.0004839259199798107,0.38999950885772705,300.4567469085012,-0.45674690850120214,-0.26044042758223435,224.25115823315582,0.002239175163972207,-0.03588983900793509,-0.0035908565644129243,0.009211548431763125,-0.919682072806721,-0.0001325001944882942,-0.00759170192884183,-0.006340472723313115,-0.04904706617756191,-3.350635696602511e-05,1.2504334553401407e-06,2.0043742551004176e-06,323.92857225868477,0.5993644595146179,-0.18019039928913116,0.19197097420692444,0.38999950885772705
1301,97.65000000000227,descent_300_to_30,87.82500000000189,5.025000000000007,0.0,0.0,0.0,0,0.0,224.25115966796875,1.3541227579116821,-0.9196820855140686,-0.9946041703224182,-0.456746906042099,-0.8345109224319458,0.0022391751408576965,-0.03144475072622299,-0.2604404389858246,-0.07557807862758636,-0.03588983789086342,-0.02475440315902233,-0.00013250019401311874,0.692089855670929,1.0,0.0,-0.0063404724933207035,0.3940146267414093,-0.049047067761421204,-0.3366827964782715,-3.350635597598739e-05,-0.046817272901535034,1.2504334563345765e-06,0.004973885603249073,2.0043742097186623e-06,0.017736932262778282,323.9285583496094,-0.45861873030662537,0.5993644595146179,0.707465648651123,-0.18019039928913116,-0.4840492904186249,0.19197097420692444,0.07552742958068848,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7848789095878601,0.5993632078170776,0.12381908297538757,-0.18019045889377594,0.08790609240531921,0.1919669806957245,-0.00048319902271032333,0.38999950885772705,300.45669640165625,-0.45669640165624514,-0.2597413375087486,224.1821793283034,0.0022664617613015747,-0.03567396394019235,-0.003563909648421336,0.009433567025661099,-0.9197550030005788,-0.00013235868688177277,-0.007583594140219154,-0.0063403704101358625,-0.049049583219857015,-3.3640095837247016e-05,1.2943564336844434e-06,1.8870401515101116e-06,323.9286767886481,0.5993632078170776,-0.18019045889377594,0.1919669806957245,0.38999950885772705
1302,97.72500000000227,descent_300_to_30,87.9000000000019,5.025000000000007,0.0,0.0,0.0,0,0.0,224.1821746826172,1.353413462638855,-0.9197549819946289,-0.9947731494903564,-0.45669639110565186,-0.8344671130180359,0.002266461728140712,-0.031067190691828728,-0.25974133610725403,-0.07498925179243088,-0.03567396476864815,-0.023959919810295105,-0.0001323586911894381,0.6921369433403015,1.0,0.0,-0.006340370513498783,0.39411661028862,-0.049049582332372665,-0.33743736147880554,-3.3640095352893695e-05,-0.046951014548540115,1.2943564797751606e-06,0.005017808638513088,1.8870401845560991e-06,0.017619598656892776,323.9286804199219,-0.45780739188194275,0.5993632078170776,0.7074010372161865,-0.18019045889377594,-0.48410889506340027,0.1919669806957245,0.07451063394546509,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7848366498947144,0.5993617177009583,0.12380076944828033,-0.18019050359725952,0.08753959834575653,0.19196294248104095,-0.00048250751569867134,0.38999950885772705,300.4566479262678,-0.4566479262678058,-0.25902574836939624,224.11319501812204,0.0022935959714334153,-0.03546191834654052,-0.0035371041039177356,0.009651692086136737,-0.9198265337289184,-0.00013222600830831155,-0.00757599221792801,-0.006340265245189938,-0.049052109748077236,-3.375671817111394e-05,1.3379527771981374e-06,1.773877991065869e-06,323.92878099551865,0.5993617177009583,-0.18019050359725952,0.19196294248104095,0.38999950885772705
1303,97.80000000000227,descent_300_to_30,87.9750000000019,5.025000000000007,0.0,0.0,0.0,0,0.0,224.11318969726562,1.3527041673660278,-0.9198265075683594,-0.9949389100074768,-0.45664793252944946,-0.8344250917434692,0.0022935960441827774,-0.030691737309098244,-0.2590257525444031,-0.07438654452562332,-0.0354619175195694,-0.023179518058896065,-0.00013222600682638586,0.6921811103820801,1.0,0.0,-0.0063402652740478516,0.39422184228897095,-0.04905210807919502,-0.3381952941417694,-3.3756718039512634e-05,-0.047067634761333466,1.3379527672441327e-06,0.005061405245214701,1.7738780115905683e-06,0.017506437376141548,323.92877197265625,-0.4571988582611084,0.5993617177009583,0.7073241472244263,-0.18019050359725952,-0.4841535985469818,0.19196294248104095,0.0734824538230896,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7847989797592163,0.5993603467941284,0.12378045916557312,-0.1801905483007431,0.0871729850769043,0.19195890426635742,-0.0004818127490580082,0.38999950885772705,300.4566014667518,-0.45660146675180613,-0.2582939448527357,224.04420538395698,0.002320571200436383,-0.035253764642231275,-0.0035104476333869257,0.009865868247527882,-0.9198968364969998,-0.00013210195121748924,-0.007568884270205221,-0.006340157249315537,-0.049054644363712006,-3.385794120652862e-05,1.380638339905628e-06,1.660252811178785e-06,323.9288850786768,0.5993603467941284,-0.1801905483007431,0.19195890426635742,0.38999950885772705
1304,97.87500000000227,descent_300_to_30,88.0500000000019,5.025000000000007,0.0,0.0,0.0,0,0.0,224.04420471191406,1.3519949913024902,-0.9198968410491943,-0.9951019287109375,-0.45660147070884705,-0.8343847393989563,0.0023205711040645838,-0.03031848557293415,-0.2582939565181732,-0.0737701803445816,-0.03525376319885254,-0.02241344191133976,-0.00013210195174906403,0.6922222971916199,1.0,0.0,-0.006340157240629196,0.39432987570762634,-0.049054645001888275,-0.3389565646648407,-3.3857941161841154e-05,-0.04716885834932327,1.380638309456117e-06,0.005104090552777052,1.6602527921349974e-06,0.01739281229674816,323.92889404296875,-0.4563875198364258,0.5993603467941284,0.7072533965110779,-0.1801905483007431,-0.48419830203056335,0.19195890426635742,0.07245427370071411,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.784756064414978,0.599358856678009,0.12376410514116287,-0.18019059300422668,0.08680389076471329,0.1919548511505127,-0.00048124557361006737,0.38999950885772705,300.4565570204837,-0.45655702048367175,-0.25754622439606645,223.97521052018465,0.002347379616274403,-0.03504956577295393,-0.0034839489835673397,0.010076037999378248,-0.9199660430029207,-0.0001319865906257434,-0.007562274595176052,-0.006340046509398805,-0.049057186035442985,-3.3943043202312425e-05,1.4226997720258044e-06,1.5456831797769913e-06,323.92898917309844,0.599358856678009,-0.18019059300422668,0.1919548511505127,0.38999950885772705
1305,97.95000000000228,descent_300_to_30,88.1250000000019,5.025000000000007,0.0,0.0,0.0,0,0.0,223.97520446777344,1.3512855768203735,-0.9199660420417786,-0.9952623248100281,-0.4565570056438446,-0.8343461155891418,0.0023473796900361776,-0.029947537928819656,-0.25754621624946594,-0.07314039021730423,-0.03504956513643265,-0.021661927923560143,-0.00013198658416513354,0.6922606825828552,1.0,0.0,-0.006340046413242817,0.3944407105445862,-0.049057185649871826,-0.3397189676761627,-3.394304440007545e-05,-0.047253962606191635,1.4226998246158473e-06,0.005146151874214411,1.545683176118473e-06,0.017278240993618965,323.9289855957031,-0.45577898621559143,0.599358856678009,0.7071764469146729,-0.18019059300422668,-0.4842430055141449,0.1919548511505127,0.07142230123281479,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7847182750701904,0.5993574857711792,0.12374350428581238,-0.18019063770771027,0.08643576502799988,0.19195079803466797,-0.0004805373027920723,0.38999950885772705,300.4565145744683,-0.456514574468315,-0.2567829014319884,223.90621050816299,0.0023740120812614784,-0.03484937407677482,-0.0034576174114179675,0.010282148556463274,-0.920034168762669,-0.00013188011575726577,-0.007556174034588073,-0.0063399330501948984,-0.04905973352295336,-3.4015434167456495e-05,1.464318856069584e-06,1.4262044361247904e-06,323.9290932052496,0.5993574857711792,-0.18019063770771027,0.19195079803466797,0.38999950885772705
1306,98.02500000000228,descent_300_to_30,88.2000000000019,5.025000000000007,0.0,0.0,0.0,0,0.0,223.9062042236328,1.3505761623382568,-0.9200341701507568,-0.9954202771186829,-0.4565145671367645,-0.8343092799186707,0.0023740120232105255,-0.029579030349850655,-0.2567828893661499,-0.07249746471643448,-0.0348493754863739,-0.020925164222717285,-0.0001318801223533228,0.6922960877418518,1.0,0.0,-0.006339933257550001,0.39455386996269226,-0.049059733748435974,-0.3404836058616638,-3.401543290237896e-05,-0.04732635244727135,1.4643188706031651e-06,0.005187771283090115,1.4262044487622916e-06,0.017158763483166695,323.9291076660156,-0.4549676477909088,0.5993574857711792,0.7071056962013245,-0.18019063770771027,-0.48428770899772644,0.19195079803466797,0.07039033621549606,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7846752405166626,0.599355936050415,0.12372689694166183,-0.18019068241119385,0.0860653966665268,0.19194673001766205,-0.00047996407374739647,0.38999950885772705,300.45647410793504,-0.45647410793503695,-0.256004281894035,223.83720541948924,0.002400461483421712,-0.03465325197654347,-0.0034314612221429826,0.010484145365141896,-0.9201013932971128,-0.00013178285852610827,-0.0075506016057156206,-0.006339816934966223,-0.04906228588574187,-3.407008213988651e-05,1.5059679985983735e-06,1.3033703497136015e-06,323.92919734113275,0.599355936050415,-0.18019068241119385,0.19194673001766205,0.38999950885772705
1307,98.10000000000228,descent_300_to_30,88.27500000000191,5.025000000000007,0.0,0.0,0.0,0,0.0,223.8372039794922,1.3498667478561401,-0.9201014041900635,-0.9955761432647705,-0.45647409558296204,-0.8342742323875427,0.002400461584329605,-0.02921305038034916,-0.256004273891449,-0.07184166461229324,-0.03465325012803078,-0.0202033594250679,-0.0001317828573519364,0.6923284530639648,1.0,0.0,-0.006339816842228174,0.3946702778339386,-0.04906228557229042,-0.34124937653541565,-3.407008262001909e-05,-0.04738100245594978,1.5059680436024792e-06,0.005229420028626919,1.3033703680775943e-06,0.01703592762351036,323.92919921875,-0.45435911417007446,0.599355936050415,0.7070257067680359,-0.18019068241119385,-0.484332412481308,0.19194673001766205,0.06935456395149231,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7846368551254272,0.59935462474823,0.12370598316192627,-0.18019074201583862,0.08569589257240295,0.19194266200065613,-0.00047925300896167755,0.38999950885772705,300.456435613075,-0.45643561307497293,-0.2552106632189395,223.76819532901027,0.0024267159502087132,-0.03446124230373638,-0.003405491598667194,0.01068197936152859,-0.9201676144579451,-0.00013169523681666462,-0.007545581251570777,-0.0063396981232283905,-0.04906484186031415,-3.411733950460314e-05,1.5486834280153416e-06,1.1717291353590434e-06,323.9293013367158,0.59935462474823,-0.18019074201583862,0.19194266200065613,0.38999950885772705
1308,98.17500000000229,descent_300_to_30,88.35000000000191,5.025000000000007,0.0,0.0,0.0,0,0.0,223.7681884765625,1.3491572141647339,-0.9201676249504089,-0.9957296252250671,-0.4564356207847595,-0.8342407941818237,0.0024267160333693027,-0.02884977124631405,-0.25521066784858704,-0.07117324322462082,-0.03446124121546745,-0.019496705383062363,-0.0001316952402703464,0.69235759973526,1.0,0.0,-0.006339698098599911,0.3947890102863312,-0.049064841121435165,-0.3420162498950958,-3.4117339964723215e-05,-0.04742825776338577,1.5486833717659465e-06,0.005272135604172945,1.1717290817614412e-06,0.016904287040233612,323.9292907714844,-0.4537506103515625,0.59935462474823,0.7069580554962158,-0.18019074201583862,-0.4843920171260834,0.19194266200065613,0.06831879913806915,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7846020460128784,0.5993533730506897,0.12368260324001312,-0.1801908016204834,0.0853261649608612,0.1919385939836502,-0.00047839246690273285,0.38999950885772705,300.4563990742997,-0.4563990742997248,-0.254402368337235,223.69918031807902,0.0024527639512753052,-0.03427338232998544,-0.0033797174187523297,0.010875592517050652,-0.9202324128191405,-0.0001316178530550438,-0.007541147488627059,-0.006339576628136639,-0.04906740132447517,-3.41634188040025e-05,1.5902377292362964e-06,1.034720364073897e-06,323.9294046948209,0.5993533730506897,-0.1801908016204834,0.1919385939836502,0.38999950885772705
1309,98.25000000000229,descent_300_to_30,88.42500000000192,5.025000000000007,0.0,0.0,0.0,0,0.0,223.6991729736328,1.348447561264038,-0.9202324151992798,-0.9958797693252563,-0.4563990831375122,-0.8342090845108032,0.0024527639616280794,-0.02848934940993786,-0.25440236926078796,-0.0704924464225769,-0.034273382276296616,-0.01880532316863537,-0.00013161785318516195,0.692383348941803,1.0,0.0,-0.006339576561003923,0.3949105441570282,-0.04906740039587021,-0.34278422594070435,-3.416341860429384e-05,-0.04747433587908745,1.5902377299426007e-06,0.005313689820468426,1.0347204124627751e-06,0.01676728017628193,323.9294128417969,-0.4529392421245575,0.5993533730506897,0.7068934440612793,-0.1801908016204834,-0.48445162177085876,0.1919385939836502,0.067283034324646,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7845607995986938,0.5993518829345703,0.12366320192813873,-0.18019084632396698,0.08495442569255829,0.1919345110654831,-0.0004776660352945328,0.38999950885772705,300.4563644760223,-0.45636447602231556,-0.25357971168123833,223.63016049408816,0.002478601085393939,-0.034089735298236015,-0.003354144567285186,0.011064931321238132,-0.9202960012309895,-0.00013155083714488924,-0.007537307759814974,-0.006339452596950044,-0.04906996358916815,-3.418729619614238e-05,1.6297461728529626e-06,8.995264750312945e-07,323.9295077789132,0.5993518829345703,-0.18019084632396698,0.1919345110654831,0.38999950885772705
1310,98.32500000000229,descent_300_to_30,88.50000000000192,5.025000000000007,0.0,0.0,0.0,0,0.0,223.63015747070312,1.3477380275726318,-0.9202960133552551,-0.9960272312164307,-0.4563644826412201,-0.8341790437698364,0.0024786011781543493,-0.028131842613220215,-0.253579705953598,-0.06979954987764359,-0.03408973664045334,-0.018129447475075722,-0.00013155084161553532,0.6924055814743042,1.0,0.0,-0.0063394526951014996,0.39503443241119385,-0.04906996339559555,-0.3435533344745636,-3.418729465920478e-05,-0.04749821126461029,1.6297461797876167e-06,0.005353198386728764,8.995264693112404e-07,0.016632085666060448,323.92950439453125,-0.45233073830604553,0.5993518829345703,0.7068164944648743,-0.18019084632396698,-0.4844963252544403,0.1919345110654831,0.066243477165699,0.38999950885772705,0.1405179500579834,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7845237851142883,0.5993505716323853,0.1236419528722763,-0.18019089102745056,0.08458413183689117,0.19193042814731598,-0.00047692470252513885,0.38999950885772705,300.45633180265304,-0.45633180265303963,-0.25274302892880773,223.56113594165254,0.002504219971206423,-0.03391034763881212,-0.0033287810713146133,0.011249951720759583,-0.9203584618597663,-0.00013149417744884317,-0.00753406139836304,-0.006339326166040971,-0.04907252692275229,-3.419715528228137e-05,1.6671832230976177e-06,7.609468254617224e-07,323.92961067327695,0.5993505716323853,-0.18019089102745056,0.19193042814731598,0.38999950885772705
