rollout_id,sample_index,phase_id,phase,time_in_descent_s,priority_weight,teacher_vs_des_fps,teacher_vs_error_fps,teacher_collective_residual,student_minus_teacher_collective,altitude_ft,vertical_speed_fps,position_error_ft,cross_track_ft,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,teacher_physical_0,teacher_physical_1,teacher_physical_2,teacher_physical_3,student_physical_0,student_physical_1,student_physical_2,student_physical_3
2,3331,1,descent_300_to_30,249.825,1.370025634765625,-1.2,-0.21225086855452002,-0.32428780399408197,0.000370025634765625,65.04304602664524,-0.9877491314454799,-0.4485570217779582,0.06191419605234001,65.04304504394531,-0.9877491593360901,-0.4485570192337036,0.003057922702282667,0.061914194375276566,-0.04710814729332924,-0.0005877796211279929,0.9999998211860657,-0.006319757085293531,-0.049037057906389236,-1.5874663858994609e-06,-5.294915013109858e-07,3.404718654564931e-06,323.9971923828125,0.5966575741767883,-0.1801849603652954,0.19121207296848297,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962874889373779,-0.18018554151058197,0.19122247397899628,0.38999998569488525,0.5966575145721436,-0.18018494546413422,0.1912117302417755,0.389999657869339
2,3332,1,descent_300_to_30,249.89999999999998,1.371992588043213,-1.2,-0.21243843134306295,-0.324353450970072,0.0003719925880432129,64.96897186809201,-0.987561568656937,-0.4485521411075979,0.06201229150151374,64.9689712524414,-0.9875615835189819,-0.44855213165283203,0.003057335503399372,0.06201229244470596,-0.04710661619901657,-0.0005875229835510254,0.9999998211860657,-0.006319784093648195,-0.049037180840969086,-1.5690285408709315e-06,-5.285422730594291e-07,3.3934345538000343e-06,323.9971923828125,0.5966575145721436,-0.18018494546413422,0.1912117302417755,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962855219841003,-0.18018554151058197,0.1912222057580948,0.38999998569488525,0.5966575145721436,-0.18018491566181183,0.19121138751506805,0.389999657869339
2,3333,1,descent_300_to_30,249.975,1.3739595413208008,-1.2,-0.2126269367084106,-0.3244194278479437,0.0003739595413208008,64.8949118115429,-0.9873730632915894,-0.4485472629676224,0.06210982181899727,64.89491271972656,-0.9873730540275574,-0.44854727387428284,0.003056746209040284,0.062109820544719696,-0.04710521921515465,-0.0005872672190889716,0.9999998211860657,-0.006319811102002859,-0.04903729632496834,-1.5539853848167695e-06,-5.294091920404753e-07,3.3836427064670715e-06,323.9971618652344,0.5966575145721436,-0.18018491566181183,0.19121138751506805,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.596283495426178,-0.18018552660942078,0.1912219375371933,0.38999998569488525,0.5966574549674988,-0.18018491566181183,0.19121107459068298,0.389999657869339
2,3334,1,descent_300_to_30,250.04999999999998,1.3758668899536133,-1.2,-0.21281633943637523,-0.32448571880273136,0.0003758668899536133,64.82086593511713,-0.9871836605636247,-0.44854238216987596,0.062206753012490366,64.82086944580078,-0.987183690071106,-0.44854238629341125,0.003056152258068323,0.062206752598285675,-0.04710394889116287,-0.000587012036703527,0.9999998211860657,-0.00631983857601881,-0.04903741553425789,-1.5323236084441305e-06,-5.298079486237839e-07,3.3762603379727807e-06,323.9971618652344,0.5966574549674988,-0.18018491566181183,0.19121107459068298,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962815284729004,-0.18018552660942078,0.1912216693162918,0.38999998569488525,0.596657395362854,-0.18018490076065063,0.19121073186397552,0.389999657869339
2,3335,1,descent_300_to_30,250.125,1.3778338432312012,-1.2,-0.2130065352438798,-0.3245522873353579,0.00037783384323120117,64.74683428763183,-0.9869934647561202,-0.4485374961229809,0.06230308933138461,64.74683380126953,-0.9869934916496277,-0.4485374987125397,0.003055551555007696,0.0623030886054039,-0.04710281267762184,-0.0005867573781870306,0.9999998211860657,-0.006319865584373474,-0.04903753101825714,-1.510738798060629e-06,-5.271540999274293e-07,3.3702674500091234e-06,323.9971618652344,0.596657395362854,-0.18018490076065063,0.19121073186397552,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962795615196228,-0.18018552660942078,0.1912214159965515,0.38999998569488525,0.596657395362854,-0.18018487095832825,0.19121038913726807,0.389999657869339
2,3336,1,descent_300_to_30,250.2,1.3798604011535645,-1.2,-0.2131975798354423,-0.3246191529424048,0.00037986040115356445,64.67281693417999,-0.9868024201645577,-0.4485326100091811,0.06239881377868026,64.67281341552734,-0.9868023991584778,-0.4485326111316681,0.003054949687793851,0.06239881366491318,-0.04710180312395096,-0.0005865031853318214,0.9999998211860657,-0.006319893058389425,-0.04903764650225639,-1.498481651651673e-06,-5.270758833830769e-07,3.3642002108535962e-06,323.99713134765625,0.596657395362854,-0.18018487095832825,0.19121038913726807,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962775349617004,-0.18018552660942078,0.19122114777565002,0.38999998569488525,0.596657395362854,-0.18018487095832825,0.1912100911140442,0.389999657869339
2,3337,1,descent_300_to_30,250.27499999999998,1.3818273544311523,-1.2,-0.21338955478719202,-0.3246863441755172,0.00038182735443115234,64.59881394637205,-0.9866104452128079,-0.44852772123408613,0.062493905109118925,64.59881591796875,-0.986610472202301,-0.4485277235507965,0.003054342931136489,0.062493905425071716,-0.047100916504859924,-0.0005862493999302387,0.9999998211860657,-0.006319920066744089,-0.04903775826096535,-1.4792124147788854e-06,-5.277531158753845e-07,3.3594192245800514e-06,323.99713134765625,0.596657395362854,-0.18018487095832825,0.1912100911140442,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962755084037781,-0.18018552660942078,0.19122089445590973,0.38999998569488525,0.5966573357582092,-0.18018484115600586,0.19120976328849792,0.389999657869339
2,3338,1,descent_300_to_30,250.35,1.3838539123535156,-1.2,-0.21358237342246456,-0.32475383069786257,0.0003838539123535156,64.52482539256062,-0.9864176265775354,-0.4485228297980939,0.06258836757180891,64.52482604980469,-0.9864176511764526,-0.4485228359699249,0.003053730819374323,0.06258836388587952,-0.04710015282034874,-0.0005859959055669606,0.9999998211860657,-0.006319947075098753,-0.0490378700196743,-1.4557701888406882e-06,-5.275764465295651e-07,3.35749223268067e-06,323.99713134765625,0.5966573357582092,-0.18018484115600586,0.19120976328849792,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962734818458557,-0.18018551170825958,0.19122064113616943,0.38999998569488525,0.5966573357582092,-0.18018481135368347,0.19120943546295166,0.389999657869339
2,3339,1,descent_300_to_30,250.42499999999998,1.385880470275879,-1.2,-0.21377602284516584,-0.32482160799580806,0.0003858804702758789,64.45085132481154,-0.9862239771548341,-0.4485179331063591,0.06268217567238349,64.45085144042969,-0.9862239956855774,-0.44851791858673096,0.003053117310628295,0.06268217414617538,-0.047099508345127106,-0.0005857424694113433,0.9999998211860657,-0.006319974549114704,-0.049037981778383255,-1.4388288036570884e-06,-5.301299665916304e-07,3.3566932415851625e-06,323.99713134765625,0.5966573357582092,-0.18018481135368347,0.19120943546295166,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962714552879333,-0.18018551170825958,0.19122040271759033,0.38999998569488525,0.5966573357582092,-0.18018479645252228,0.1912091225385666,0.389999657869339
2,3340,1,descent_300_to_30,250.5,1.3878474235534668,-1.2,-0.21397056246810364,-0.3248896968638363,0.0003878474235534668,64.37689181799487,-0.9860294375318963,-0.4485130363425469,0.06277532516116796,64.37689208984375,-0.9860294461250305,-0.4485130310058594,0.0030524993781000376,0.06277532875537872,-0.047098979353904724,-0.0005854890332557261,0.9999998211860657,-0.006320002023130655,-0.04903808981180191,-1.422165382791718e-06,-5.332302634997177e-07,3.35752815772139e-06,323.9971008300781,0.5966573357582092,-0.18018479645252228,0.1912091225385666,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.596269428730011,-0.18018551170825958,0.19122014939785004,0.38999998569488525,0.5966572761535645,-0.18018478155136108,0.1912088245153427,0.389999657869339
2,3341,1,descent_300_to_30,250.575,1.3899335861206055,-1.2,-0.21416589746613557,-0.3249580641131474,0.00038993358612060547,64.30294693068663,-0.9858341025338644,-0.44850813432032055,0.06286779479318708,64.30294799804688,-0.9858341217041016,-0.4485081434249878,0.0030518744606524706,0.06286779791116714,-0.04709856957197189,-0.000585235480684787,0.9999998211860657,-0.0063200294971466064,-0.049038197845220566,-1.3967378436063882e-06,-5.335656965144153e-07,3.3610576792852953e-06,323.9971008300781,0.5966572761535645,-0.18018478155136108,0.1912088245153427,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962673425674438,-0.18018551170825958,0.19121991097927094,0.38999998569488525,0.5966572761535645,-0.1801847666501999,0.19120851159095764,0.389999657869339
2,3342,1,descent_300_to_30,250.64999999999998,1.3919005393981934,-1.2,-0.21436201236570285,-0.32502670432799596,0.00039190053939819336,64.22901671822456,-0.9856379876342971,-0.44850322963151257,0.06295958456815766,64.22901916503906,-0.9856379628181458,-0.4485032260417938,0.0030512427911162376,0.06295958161354065,-0.04709826782345772,-0.0005849815788678825,0.9999998211860657,-0.006320056971162558,-0.04903830215334892,-1.3738318784817238e-06,-5.318700004863786e-07,3.365328666404821e-06,323.9971008300781,0.5966572761535645,-0.1801847666501999,0.19120851159095764,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962653160095215,-0.1801854968070984,0.19121965765953064,0.38999998569488525,0.5966572165489197,-0.1801847368478775,0.19120819866657257,0.389999657869339
2,3343,1,descent_300_to_30,250.725,1.393986701965332,-1.2,-0.2145588638713538,-0.3250956023549738,0.00039398670196533203,64.15510124896127,-0.9854411361286461,-0.44849832486670493,0.06305067748936317,64.15509796142578,-0.9854411482810974,-0.44849833846092224,0.003050608793273568,0.06305067986249924,-0.04709808528423309,-0.0005847273860126734,0.9999998211860657,-0.006320084445178509,-0.04903840646147728,-1.3543660770665156e-06,-5.317091336110025e-07,3.3709450235619443e-06,323.9970703125,0.5966572165489197,-0.1801847368478775,0.19120819866657257,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962632298469543,-0.1801854968070984,0.19121941924095154,0.38999998569488525,0.5966572165489197,-0.1801847368478775,0.1912079155445099,0.389999657869339
2,3344,1,descent_300_to_30,250.79999999999998,1.3960132598876953,-1.2,-0.2147564530617092,-0.3251647585715982,0.0003960132598876953,64.08120056846019,-0.9852435469382907,-0.44849341483904936,0.06314105231182843,64.0811996459961,-0.985243558883667,-0.44849342107772827,0.003049969207495451,0.06314105540513992,-0.04709800332784653,-0.000584472727496177,0.9999998211860657,-0.00632011191919446,-0.04903850704431534,-1.3295739336172119e-06,-5.308035042617121e-07,3.3763762985472567e-06,323.9970703125,0.5966572165489197,-0.1801847368478775,0.1912079155445099,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962611436843872,-0.1801854968070984,0.19121919572353363,0.38999998569488525,0.5966571569442749,-0.1801847219467163,0.191207617521286,0.389999657869339
2,3345,1,descent_300_to_30,250.875,1.3980398178100586,-1.2,-0.2149547438203674,-0.3252341603371286,0.0003980398178100586,64.0073147320486,-0.9850452561796326,-0.44848850473437096,0.06323072178231201,64.00731658935547,-0.9850452542304993,-0.4484885036945343,0.0030493212398141623,0.0632307231426239,-0.047098029404878616,-0.0005842176033183932,0.9999998211860657,-0.006320139393210411,-0.0490386076271534,-1.3032187098360737e-06,-5.273365673019725e-07,3.3825131140474696e-06,323.9970703125,0.5966571569442749,-0.1801847219467163,0.191207617521286,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962590575218201,-0.1801854968070984,0.19121895730495453,0.38999998569488525,0.5966570973396301,-0.18018469214439392,0.19120730459690094,0.389999657869339
2,3346,1,descent_300_to_30,250.95,1.4001259803771973,-1.2,-0.21515363807378107,-0.3253037733258234,0.00040012598037719727,63.93344379181008,-0.9848463619262189,-0.4484835919567445,0.0633196519082305,63.93344497680664,-0.9848463535308838,-0.44848358631134033,0.0030486711766570807,0.06331965327262878,-0.04709815979003906,-0.000583962129894644,0.9999998211860657,-0.006320166401565075,-0.049038708209991455,-1.281672780351073e-06,-5.256827080302173e-07,3.3881892704812344e-06,323.9970397949219,0.5966570973396301,-0.18018469214439392,0.19120730459690094,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962569713592529,-0.1801854968070984,0.19121873378753662,0.38999998569488525,0.5966570973396301,-0.18018469214439392,0.19120702147483826,0.389999657869339
2,3347,1,descent_300_to_30,251.02499999999998,1.4021525382995605,-1.2,-0.2153531968304635,-0.3253736188906622,0.00040215253829956055,63.8595877900525,-0.9846468031695365,-0.4484786713219364,0.06340784269015032,63.859588623046875,-0.9846467971801758,-0.44847866892814636,0.0030480152927339077,0.06340784579515457,-0.04709839075803757,-0.0005837062490172684,0.9999998211860657,-0.0063201929442584515,-0.049038805067539215,-1.2600193031175877e-06,-5.243032887847221e-07,3.3918388453457737e-06,323.9970397949219,0.5966570973396301,-0.18018469214439392,0.19120702147483826,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962548851966858,-0.1801854819059372,0.19121849536895752,0.38999998569488525,0.5966570377349854,-0.18018466234207153,0.19120672345161438,0.389999657869339
2,3348,1,descent_300_to_30,251.1,1.4042387008666992,-1.2,-0.2155534037901471,-0.3254436913265515,0.0004042387008666992,63.7857467853687,-0.9844465962098529,-0.44847374542104035,0.06349528562957163,63.78574752807617,-0.9844465851783752,-0.4484737515449524,0.0030473535880446434,0.06349528580904007,-0.04709871858358383,-0.0005834501353092492,0.9999998211860657,-0.006320219952613115,-0.04903889819979668,-1.236774892277026e-06,-5.228145596447575e-07,3.395008207007777e-06,323.9970397949219,0.5966570377349854,-0.18018466234207153,0.19120672345161438,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962527990341187,-0.1801854819059372,0.1912182718515396,0.38999998569488525,0.5966570377349854,-0.18018463253974915,0.1912064254283905,0.389999657869339
2,3349,1,descent_300_to_30,251.17499999999998,1.4063844680786133,-1.2,-0.2157542716499985,-0.32551399507749945,0.0004063844680786133,63.71192081680647,-0.9842457283500015,-0.4484688142528057,0.06358196797916947,63.71192169189453,-0.9842457175254822,-0.44846880435943604,0.0030466890893876553,0.06358196586370468,-0.04709913581609726,-0.0005831937887705863,0.9999998211860657,-0.006320246495306492,-0.04903899133205414,-1.2171688013040693e-06,-5.245365741757269e-07,3.3966593946388457e-06,323.99700927734375,0.5966570377349854,-0.18018463253974915,0.1912064254283905,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962506532669067,-0.1801854819059372,0.1912180483341217,0.38999998569488525,0.5966570377349854,-0.18018463253974915,0.1912061721086502,0.389999657869339
2,3350,1,descent_300_to_30,251.25,1.4084110260009766,-1.2,-0.21595587235629699,-0.32558455532470393,0.00040841102600097656,63.63810994296091,-0.984044127643703,-0.4484638752244905,0.0636678854901187,63.63811111450195,-0.9840441346168518,-0.44846388697624207,0.003046015277504921,0.06366788595914841,-0.04709963873028755,-0.0005829373840242624,0.9999998211860657,-0.006320273503661156,-0.0490390844643116,-1.1909951354027726e-06,-5.249664241091523e-07,3.3976807571889367e-06,323.99700927734375,0.5966570377349854,-0.18018463253974915,0.1912061721086502,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962485671043396,-0.1801854819059372,0.191217839717865,0.38999998569488525,0.5966569781303406,-0.18018461763858795,0.19120588898658752,0.389999657869339
2,3351,1,descent_300_to_30,251.325,1.4105567932128906,-1.2,-0.21615811800359963,-0.32565534130125984,0.0004105567932128906,63.56431421916341,-0.9838418819964003,-0.4484589387039364,0.06375302966306984,63.56431579589844,-0.9838418960571289,-0.4484589397907257,0.0030453300569206476,0.06375303119421005,-0.04710022732615471,-0.0005826808628626168,0.9999998211860657,-0.006320300046354532,-0.04903917387127876,-1.1622547617662349e-06,-5.215546252657077e-07,3.3993646866292693e-06,323.99700927734375,0.5966569781303406,-0.18018461763858795,0.19120588898658752,0.389999657869339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5962464213371277,-0.180185467004776,0.19121761620044708,0.38999998569488525,0.5966569781303406,-0.18018458783626556,0.19120559096336365,0.389999657869339
