valid,termination,actual_handoff_forward_ft,actual_handoff_forward_speed_fps,endpoint_hold_s,num_samples,min_vertical_speed_fps,max_abs_collective_delta,final_altitude_ft,final_vertical_speed_fps,final_position_error_ft,final_cross_track_ft
True,lowalt_floor_guard,294.03485095776705,0.8893615510209988,5.025000000000007,812,-1.3316329917476233,0.022593438625335693,23.956908597182974,-1.3316329917476233,-0.14771135278891734,-0.6480896048475995
True,lowalt_floor_guard,295.006088741663,0.8374618632588962,5.025000000000007,811,-1.331621339912764,0.022874116897583008,23.963725195858387,-1.331621339912764,-0.14739469555217966,-0.649751553752799
True,lowalt_floor_guard,296.0378864676223,0.7811836658218587,5.025000000000007,811,-1.3285767977270542,0.022992312908172607,23.988809942461103,-1.3285767977270542,-0.14763210208599276,-0.6506125850191689
True,lowalt_floor_guard,297.0540129400721,0.724259123124076,5.025000000000007,812,-1.3389333599782984,0.02280324697494507,23.91673146074072,-1.3389333599782984,-0.1468567915752601,-0.6490073316371049
True,lowalt_floor_guard,298.04537450719005,0.6672960959238694,5.025000000000007,811,-1.3289662758257257,0.022589147090911865,23.985670692150507,-1.3289662758257257,-0.14808990821956058,-0.6492013956697215
True,lowalt_floor_guard,299.00450452969176,0.6119148036692601,5.025000000000007,811,-1.3316051905031299,0.02234095335006714,23.966523037450315,-1.3316051905031299,-0.1479070705651111,-0.6486823428564398
