forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,pitch_deg,roll_deg,pitch_rate_rad_s,heading_error_deg,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd,time_s,lateral_mode_active,stop_now,lateral_now,hover_now,stop_hold_s,lateral_hold_s,full_hover_hold_s,v_des_fps,collective_correction,elevator_residual,lateral_correction,raw_aileron_action,action0,action1,action2,action3
298.37565887546594,1.6243411245340553,1.2655075588440945,299.2850904934385,0.6335726483975482,-0.17928094310748738,0.6339464145381167,-0.17888504152434093,0.0072684485875043284,-0.30908533033490143,-2.847202889215347,-0.00012458262917732925,0.10386971413744844,0.6058409601449967,-0.17897133201360702,0.1905878368921578,0.39,56.324999999999996,True,False,True,False,0.0,56.325000000000706,0.0,-0.34804159711113497,0.24060082122392684,-0.9843344999586334,-0.014112610091022163,-0.013929350191935377,-0.47196799516677856,-0.9706094861030579,-0.013929350301623344,0.0
298.42310431427217,1.576895685727834,1.2520674677642427,299.2856385699429,0.6311206310204621,-0.17995232135461042,0.6314951532169327,-0.17956848311303744,0.0073468077697882925,-0.30963285554080094,-2.8468136842887652,-0.00012266749024198185,0.10356257496037782,0.605839341878891,-0.17897653281688689,0.19059831530489027,0.39,56.4,True,False,True,False,0.0,56.40000000000071,0.0,-0.35066123815062694,0.24057507136634526,-0.9844830518065298,-0.013709594660353625,-0.013526334761266839,-0.4720219373703003,-0.9707580804824829,-0.013526334427297115,0.0
298.47036647730033,1.529633522699669,1.2385765646250408,299.28619250369456,0.6286836480618333,-0.180612229195353,0.6290588473983257,-0.18024051489592516,0.007424483269691293,-0.3101728039087778,-2.8464278742474893,-0.00012071027345612721,0.10324042883365958,0.605837716460228,-0.17898190885782242,0.19060879693813623,0.39,56.475,True,False,True,False,0.0,56.47500000000071,0.0,-0.3532707372849691,0.24054922596933914,-0.9846367032859152,-0.013306454558645025,-0.013123194659558239,-0.4720761179924011,-0.9709116816520691,-0.013123194687068462,0.0
298.51744647148945,1.4825535285105502,1.2250356778816818,299.28675223286973,0.6262613869200693,-0.18126086477034004,0.6266371909444904,-0.1809013112830165,0.007501473614641549,-0.310704900106388,-2.8460454882553705,-0.00011871544146289337,0.10290535059297981,0.6058360892534256,-0.178987458050251,0.19061928179189563,0.39,56.55,True,False,True,False,0.0,56.550000000000715,0.0,-0.3558701562515182,0.2405232868968001,-0.9847952248602637,-0.012903191196090721,-0.012719931297003936,-0.47213035821914673,-0.9710702300071716,-0.012719931080937386,0.0
298.56434539082085,1.4356546091791529,1.2114456657345312,299.28731771190223,0.6238535231388105,-0.18189841482921965,0.6242298667281213,-0.18155103361292407,0.007577786474789626,-0.3112288756948564,-2.845666538522967,-0.00011668743572294259,0.10255964471198101,0.6058344611525536,-0.17899316787719727,0.19062976981773974,0.39,56.625,True,False,True,False,0.0,56.62500000000072,0.0,-0.35845955593191975,0.2404972561801511,-0.9849583737349148,-0.012499805470008039,-0.012316545570921253,-0.4721846282482147,-0.9712333679199219,-0.012316545471549034,0.0
298.611064295572,1.388935704427979,1.1978073353983385,299.2878888887344,0.6214597212358901,-0.1825250526312642,0.6218365472861535,-0.18218982807780046,0.0076534294130618016,-0.3117444731698183,-2.8452910197143617,-0.00011463099140562363,0.10220580432750676,0.6058328294754028,-0.17899903208017348,0.19064026094302536,0.39,56.699999999999996,True,False,True,False,0.0,56.70000000000072,0.0,-0.3610389964951466,0.24047113426595823,-0.985125894505403,-0.012096300160441317,-0.011913040261354532,-0.47223901748657227,-0.9714009165763855,-0.011913040652871132,0.0
298.6576042226935,1.3423957773064785,1.1841215110868337,299.2884657112986,0.6190796353654088,-0.18314093571038753,0.6194568953449847,-0.1828178240028084,0.007728410071437441,-0.3122514481715299,-2.844918907568267,-0.00011255105163310923,0.10184646721970725,0.6058311960101127,-0.17900503814220428,0.19065075511932375,0.39,56.775,True,False,True,False,0.0,56.77500000000072,0.0,-0.36360853625646117,0.24044492180840013,-0.9852975194751625,-0.011692678121832042,-0.011509418222745257,-0.4722934663295746,-0.9715725183486938,-0.011509418487548828,0.0
298.7039661883959,1.2960338116041044,1.1703889957704723,299.28904813729696,0.6167129096432687,-0.18374620403079692,0.6170905639963062,-0.18343513249820825,0.0078027356918756435,-0.3127495732795832,-2.844550159795086,-0.00011045250344802736,0.1014843695895724,0.605829558968544,-0.17901117980480194,0.19066125220134855,0.39,56.85,True,False,True,False,0.0,56.850000000000726,0.0,-0.3661682322481437,0.24041861945246912,-0.9854729697168187,-0.01128894420613209,-0.011105684307045303,-0.47234803438186646,-0.9717479944229126,-0.01110568456351757,0.0
298.75015117259943,1.2498488274005695,1.156610588174565,299.28963610488927,0.6143591793365069,-0.18434097822940096,0.6147371976250204,-0.1840418453263687,0.007876415984915562,-0.31323863921394435,-2.84418471666405,-0.00010834043886203307,0.10112229863675977,0.6058279210329056,-0.17901744246482848,0.19067175204381348,0.39,56.925,True,False,True,False,0.0,56.92500000000073,0.0,-0.36871814036177425,0.24039222759806614,-0.985651955011939,-0.010885104491182115,-0.01070184459209533,-0.4724026322364807,-0.9719269275665283,-0.010701844468712807,0.0
298.79616013967035,1.2038398603296514,1.142787078527906,299.29022959131316,0.6120180715825382,-0.18492535856904402,0.6123964329651659,-0.18463803451811728,0.007949463196375815,-0.3137184591354539,-2.8438225030154918,-0.0001062196791488615,0.10076304494015177,0.6058262813091279,-0.1790238219499588,0.19068225442878903,0.39,57.0,True,False,True,False,0.0,57.00000000000073,0.0,-0.3712583144929687,0.24036574693513207,-0.9858341747071996,-0.010481166881424028,-0.010297906982337242,-0.47245728969573975,-0.9721091985702515,-0.010297906585037708,0.0
