time,distance,ground_forward,cross,altitude,vertical_speed,lateral_velocity,heading_error_deg,roll_deg,a0,a1,a2,a3
19.724999999999998,125.53383181309229,125.13322712259314,-3.7413314897422385,299.98419648430263,0.39493331072470383,0.09386062557453015,-0.060631519967967236,-2.7066925309748817,-0.5556005239486694,-0.037469688802957535,-0.23000000417232513,0.0
19.8,126.3742577169268,125.973309186386,-3.736705476671351,300.01385306992006,0.3958938848886504,0.09873074237438376,-0.06091024899285965,-2.7065447650298644,-0.5568838119506836,-0.03759677708148956,-0.23000000417232513,0.0
19.875,127.21545569543736,126.81416854333091,-3.7317187567329957,300.04357853634474,0.39676979699861126,0.1036127416873531,-0.061255630120523805,-2.7064091844582254,-0.5581715106964111,-0.037718746811151505,-0.23000000417232513,0.0
19.95,128.05741037459867,127.65578973126784,-3.726371166771707,300.0733665086782,0.3975608834838067,0.10850462087729423,-0.06166237182381686,-2.706286062150529,-0.5594636797904968,-0.03783559799194336,-0.23000000417232513,0.0
20.025,128.90010657889889,128.49815749799023,-3.7206626413844526,300.10321062505545,0.39826701445221463,0.11340419035424912,-0.06212406929998432,-2.706175600812611,-0.5607600212097168,-0.037947311997413635,-0.23000000417232513,0.0
20.099999999999998,129.74352932917947,129.34125678828806,-3.7145931789263473,300.13310451709776,0.3988880910166849,0.11830910712527234,-0.06263333363046669,-2.706077928962356,-0.5620605945587158,-0.03805391490459442,-0.23000000417232513,0.0
20.175,130.5876638413917,130.18507274653848,-3.7081628542582634,300.1630417968936,0.3994240374486117,0.12321691093689352,-0.06318193577644167,-2.7059930968329695,-0.5633653402328491,-0.03815535828471184,-0.23000000417232513,0.0
20.25,131.4324955245708,131.02959070634006,-3.701371793251049,300.1930160798047,0.3998748112963927,0.12812506272376326,-0.06376096386300344,-2.7059210740449697,-0.5646740198135376,-0.03825165331363678,-0.23000000417232513,0.0
20.325,132.27800997883486,131.87479620088138,-3.6942201727866557,300.2230209811737,0.400240394867837,0.13303098314679043,-0.06436098990096391,-2.7058617501624798,-0.5659867525100708,-0.038342785090208054,-0.23000000417232513,0.0
20.4,133.12419299332228,132.72067494479285,-3.686708250499922,300.2530501000833,0.4005207969337997,0.13793209220021319,-0.06497224301968191,-2.705814934128026,-0.5673032999038696,-0.03842872381210327,-0.23000000417232513,0.0
20.474999999999998,133.97103054428118,133.56721283933763,-3.678836301042508,300.2830970518917,0.40071605705464036,0.14282584829963954,-0.0655847867525042,-2.7057803580764066,-0.5686236023902893,-0.038509469479322433,-0.23000000417232513,0.0
20.55,134.81850879237962,134.4143959879622,-3.6706046415792484,300.3131554617107,0.4008262366051123,0.14770978574606805,-0.06618869613717467,-2.7057576799512244,-0.5699476599693298,-0.038584981113672256,-0.23000000417232513,0.0
20.625,135.66661408109962,135.2622106574115,-3.6620136530294447,300.34321895140647,0.4008514259006334,0.15258155149347805,-0.06677423252459001,-2.705746488783676,-0.5712752342224121,-0.03865522891283035,-0.23000000417232513,0.0
20.7,136.51533293439076,136.11064330624902,-3.653063720582466,300.37328114284264,0.40079173605554896,0.15743893849963117,-0.06733201267329487,-2.7057463110976467,-0.5726064443588257,-0.038720209151506424,-0.23000000417232513,0.0
20.775,137.36465205475696,136.9596805718949,-3.643755246443653,300.4033356839218,0.40064730066830884,0.16227991707682313,-0.06785316920907612,-2.7057566171248535,-0.5739410519599915,-0.03877987340092659,-0.23000000417232513,0.0
20.849999999999998,138.21455832066675,137.8093092576627,-3.634088671078448,300.43337620950706,0.400418280400086,0.1671026625368392,-0.06832950029273156,-2.7057768296855462,-0.5752789974212646,-0.03883419930934906,-0.23000000417232513,0.0
20.925,139.06503878509005,138.65951635090872,-3.624064434972404,300.46339640006,0.40010485121717154,0.1719055786613909,-0.06875360500579973,-2.7058063331293387,-0.57662034034729,-0.038883138447999954,-0.23000000417232513,0.0
21.0,139.91608067360522,139.51028899970152,-3.6136829871268463,300.49338992299863,0.399707213435301,0.17668731778475397,-0.0691190033751518,-2.7058444815257894,-0.5779647827148438,-0.038926683366298676,-0.23000000417232513,0.0
21.075,140.7676713820672,140.36161453356172,-3.6029447638156,300.52335047503493,0.39922559234180527,0.1814467956711584,-0.0694202387896258,-2.705890609933533,-0.5793123245239258,-0.038964781910181046,-0.23000000417232513,0.0
21.15,141.61979847566113,141.21348044531257,-3.5918502268249846,300.55327175612683,0.39866022741237694,0.18618320171890462,-0.06965296043664537,-2.7059440440876656,-0.5806629657745361,-0.03899740055203438,-0.23000000417232513,0.0
21.224999999999998,142.4724496866434,142.0658743988644,-3.5803997912198184,300.5831475085615,0.39801137281447396,0.19089600442399554,-0.06981398592207427,-2.706004108518807,-0.5820165872573853,-0.03902452811598778,-0.23000000417232513,0.0
21.3,143.3256129134626,142.91878421624455,-3.5685939103241706,300.6129714746053,0.39727930380946064,0.19558495261704287,-0.06990134297807694,-2.706070138551185,-0.5833730697631836,-0.039046116173267365,-0.23000000417232513,0.0
